Propriétaire de l’installation,Nom du site,Adresse du site,Municipalité du site,Secteur,District,Contaminant,Type de dépassement,Date du début du dépassement,Date de la fin du dépassement,Limite du contaminant,Unité du contaminant,Fréquence de la limite,Nombre de dépassements,Minimum de la quantité,Maximum de la quantité,Mesure prise par l’installation,Mesure prise par le ministère
PERTH,Perth Sewage Treatment Lagoons,"390 WILD LIFE RD, DRUMMOND-NORTH ELMSLEY, ON K7H 3C7",DRUMMOND-NORTH ELMSLEY,Municipal Sewage,Ottawa District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,04/01/2023,04/30/2023,15.44,kg/d,mon avg,1,40.86,40.86,Other,Addressed w/o Intervention
PERTH,Perth Sewage Treatment Lagoons,"390 WILD LIFE RD, DRUMMOND-NORTH ELMSLEY, ON K7H 3C7",DRUMMOND-NORTH ELMSLEY,Municipal Sewage,Ottawa District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,08/01/2023,08/31/2023,2,mg/L,mon avg,1,2.91,2.91,Other,Assessment Underway
PERTH,Perth Sewage Treatment Lagoons,"390 WILD LIFE RD, DRUMMOND-NORTH ELMSLEY, ON K7H 3C7",DRUMMOND-NORTH ELMSLEY,Municipal Sewage,Ottawa District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,08/01/2023,08/31/2023,15.44,kg/d,mon avg,1,20.05,20.05,Other,Assessment Underway
PETERBOROUGH,Peterborough Wastewater Treatment Plant,"425 KENNEDY RD, PETERBOROUGH, ON K9J 1C1",PETERBOROUGH,Municipal Sewage,Peterborough District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,11/01/2023,11/30/2023,0.39,mg/L,mon avg,1,0.45,0.45,Operational Process Modified,Voluntary Compliance Underway
PETERBOROUGH,Peterborough Wastewater Treatment Plant,"425 KENNEDY RD, PETERBOROUGH, ON K9J 1C1",PETERBOROUGH,Municipal Sewage,Peterborough District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,10/01/2023,10/31/2023,0.39,mg/L,mon avg,1,0.8,0.8,Operational Process Modified,Voluntary Compliance Underway
PETERBOROUGH,Peterborough Wastewater Treatment Plant,"425 KENNEDY RD, PETERBOROUGH, ON K9J 1C1",PETERBOROUGH,Municipal Sewage,Peterborough District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,10/01/2023,10/31/2023,17.5,mg/L,mon avg,1,21,21,Operational Process Modified,Voluntary Compliance Underway
PETROLIA,Petrolia Water Pollution Control Plant,"546 MAUDE ST, PETROLIA, ON N0N 1R0",PETROLIA,Municipal Sewage,Sarnia District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,05/01/2023,05/31/2023,3,mg/L,mon avg,1,4,4,Operational Process Modified,Addressed w/o Intervention
VALARD,Pipestone Camp,90.568744. 5230742,Un Organized Territory of Kenora,Miscellaneous Communal,Kenora Area Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,01/18/2023,09/12/2023,20, mg/L,/mon,12,23,110,Operational Process Modified,Assessment Underway
VALARD,Pipestone Camp,90.568744. 5230742,Un Organized Territory of Kenora,Miscellaneous Communal,Kenora Area Office,BIOCHEMICAL OXYGEN DEMAND,Approval/Permit Non-Compliance,01/18/2023,09/12/2023,20, mg/L,/mon,5,32,126,Operational Process Modified,Assessment Underway
ALFRED AND PLANTAGENET,Plantagenet Lagoon,"LOT:6, CONCESSION:5, GEOTOWNSHIP:PLANTAGENET, ALFRED AND PLANTAGENET, ON ",ALFRED,Municipal Sewage,Cornwall Area Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,11/01/2023,12/11/2023,1,mg/L,/season,1,1.04,1.04,Conducting Study,Voluntary Compliance Underway
ALFRED AND PLANTAGENET,Plantagenet Lagoon,"LOT:6, CONCESSION:5, GEOTOWNSHIP:PLANTAGENET, ALFRED AND PLANTAGENET, ON ",ALFRED,Municipal Sewage,Cornwall Area Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,11/01/2023,12/11/2023,25,mg/L,/season,1,56.4,56.4,Conducting Study,Voluntary Compliance Underway
ALFRED AND PLANTAGENET,Plantagenet Lagoon,"LOT:6, CONCESSION:5, GEOTOWNSHIP:PLANTAGENET, ALFRED AND PLANTAGENET, ON ",ALFRED,Municipal Sewage,Cornwall Area Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,04/24/2023,06/01/2023,25,mg/L,/season,1,28.3,28.3,Conducting Study,Voluntary Compliance Underway
PLATINUM PRODUCE COMPANY,Platinum Produce Corp.,"21037 COMMUNICATION RD, BLENHEIM, CHATHAM-KENT, ON N0P 1M0",CHATHAM-KENT,Miscellaneous Communal,Windsor Area Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,04/01/2023,11/30/2023,4,mg/L,rolling avg,5,4.4,9,Operational Process Modified,Addressed w/o Intervention
PLATINUM PRODUCE COMPANY,Platinum Produce Corp.,"21037 COMMUNICATION RD, BLENHEIM, CHATHAM-KENT, ON N0P 1M0",CHATHAM-KENT,Miscellaneous Communal,Windsor Area Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,10/01/2023,11/30/2023,0.7,mg/L,rolling avg,2,0.8,0.8,Operational Process Modified,Addressed w/o Intervention
OXFORD COUNTY,Plattsville Lagoon,"906885 TOWNSHIP RD 12, BLANDFORD-BLENHEIM, ON N0J 1B0",BLANDFORD-BLENHEIM,Municipal Sewage,London District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,10/01/2023,10/31/2023,10,mg/L,mon avg,1,19,19,Additional Monitoring Underway,Event Resolved
OXFORD COUNTY,Plattsville Lagoon,"906885 TOWNSHIP RD 12, BLANDFORD-BLENHEIM, ON N0J 1B0",BLANDFORD-BLENHEIM,Municipal Sewage,London District Office,ESCHERICHIA COLI,Approval/Permit Non-Compliance,10/01/2023,10/31/2023,200,CT/100mL,mon avg on a geo. mean density,1,222.2,222.2,Additional Monitoring Underway,Event Resolved
OXFORD COUNTY,Plattsville Lagoon,"906885 TOWNSHIP RD 12, BLANDFORD-BLENHEIM, ON N0J 1B0",BLANDFORD-BLENHEIM,Municipal Sewage,London District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,10/01/2023,10/31/2023,9.6,kg/d,mon avg,1,17.5,17.5,Additional Monitoring Underway,Event Resolved
PLYMPTON-WYOMING,Plympton Sewage Treatment Plant,"4043 ABERARDER LINE, PLYMPTON-WYOMING, ON N0N 1E0",Plympton-Wyoming,Municipal Sewage,Sarnia District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,06/01/2023,06/30/2023,15,mg/L,mon avg,1,20.3,20.3,Action Plan Submitted,Voluntary Compliance Underway
PLYMPTON-WYOMING,Plympton Sewage Treatment Plant,"4043 ABERARDER LINE, PLYMPTON-WYOMING, ON N0N 1E0",Plympton-Wyoming,Municipal Sewage,Sarnia District Office,ESCHERICHIA COLI,Approval/Permit Non-Compliance,06/01/2023,06/30/2023,200,CT/100ml,mon avg on a geo. mean density,1,224,224,Action Plan Submitted,Voluntary Compliance Underway
NIAGARA REGION,Port Dalhousie Wastewater Treatment Plant,"40 LIGHTHOUSE RD, ST. CATHARINES, ON L2N 7P5",ST. CATHARINES,Municipal Sewage,Niagara District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,08/01/2023,09/30/2023,25,mg/L,mon avg,1,26.4,26.4,New Equipment or Treatment Process Installed,Voluntary Compliance Underway
NIAGARA REGION,Port Dalhousie Wastewater Treatment Plant,"40 LIGHTHOUSE RD, ST. CATHARINES, ON L2N 7P5",ST. CATHARINES,Municipal Sewage,Niagara District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,08/01/2023,08/31/2023,1,mg/L,mon avg,1,1.05,1.05,Additional Monitoring Underway,Voluntary Compliance Underway
NIAGARA REGION,Port Dalhousie Wastewater Treatment Plant,"40 LIGHTHOUSE RD, ST. CATHARINES, ON L2N 7P5",ST. CATHARINES,Municipal Sewage,Niagara District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,09/01/2023,09/30/2023,25,mg/L,mon avg,1,42.9,42.9,Additional Monitoring Underway,Voluntary Compliance Underway
NIAGARA REGION,Port Dalhousie Wastewater Treatment Plant,"40 LIGHTHOUSE RD, ST. CATHARINES, ON L2N 7P5",ST. CATHARINES,Municipal Sewage,Niagara District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,09/01/2023,09/30/2023,1,mg/L,mon avg,1,2.01,2.01,Additional Monitoring Underway,Voluntary Compliance Underway
NIAGARA REGION,Port Dalhousie Wastewater Treatment Plant,"40 LIGHTHOUSE RD, ST. CATHARINES, ON L2N 7P5",ST. CATHARINES,Municipal Sewage,Niagara District Office,ESCHERICHIA COLI,Approval/Permit Non-Compliance,09/01/2023,09/30/2023,200,CT/100mL,mon avg on a geo. mean density,1,253,253,Additional Monitoring Underway,Voluntary Compliance Underway
PURE FLAVOR FARMS,Pure Flavor Farms Inc.,"966 HIGHWAY 77, LEAMINGTON, ON ",Leamington,Miscellaneous Communal,Windsor Area Office,ESCHERICHIA COLI,Approval/Permit Non-Compliance,01/01/2023,05/31/2023,150,CT/100mL,rolling avg,5,827,19629,Ceased Operations,Voluntary Compliance Underway
PURE FLAVOR FARMS,Pure Flavor Farms Inc.,"966 HIGHWAY 77, LEAMINGTON, ON ",Leamington,Miscellaneous Communal,Windsor Area Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,01/01/2023,05/31/2023,15,mg/L,rolling avg,5,28,81,Ceased Operations,Voluntary Compliance Underway
PURE FLAVOR FARMS,Pure Flavor Farms Inc.,"966 HIGHWAY 77, LEAMINGTON, ON ",Leamington,Miscellaneous Communal,Windsor Area Office,CARBONACEOUS BIOCHEMICAL OXYGEN DEMAND,Approval/Permit Non-Compliance,01/01/2023,05/31/2023,15,mg/L,rolling avg,5,29,89,Ceased Operations,Voluntary Compliance Underway
PURE FLAVOR FARMS,Pure Flavor Farms Inc.,"966 HIGHWAY 77, LEAMINGTON, ON ",Leamington,Miscellaneous Communal,Windsor Area Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,01/01/2023,05/31/2023,0.5,mg/L,rolling avg,5,1.4,2.3,Ceased Operations,Voluntary Compliance Underway
PURE FLAVOR FARMS,Pure Flavor Farms Inc.,"966 HIGHWAY 77, LEAMINGTON, ON ",Leamington,Miscellaneous Communal,Windsor Area Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,01/01/2023,05/31/2023,4,mg/L,rolling avg,5,24.4,46.3,Ceased Operations,Voluntary Compliance Underway
RAY OF HOPE INC.,Ray of Hope Inc.- Twp. of Wilmot,"2282 QUEEN ST, WILMOT, ON N0B 2H0",WILMOT,Miscellaneous Communal,Guelph District Office,CARBONACEOUS BIOCHEMICAL OXYGEN DEMAND,Approval/Permit Non-Compliance,05/01/2023,05/31/2023,10,mg/L,mon avg,1,14.7,14.7,None Required,Assessment Complete - No Action Required
RED LAKE,Red Lake Water Pollution Control Plant,"14 YOUNG ST, RED LAKE, ON P0V 1C0",RED LAKE,Municipal Sewage,Kenora Area Office,ESCHERICHIA COLI,Approval/Permit Non-Compliance,01/01/2023,01/31/2023,200,CT/100mL,mon avg on a geo. mean density,1,781,781,Equipment Modified - Repaired - Replaced or Re-calibrated,Voluntary Compliance Underway
ST. JOSEPH,Richards Landing Water Pollution Control Plant,"1250 MARGUERITE RD, RICHARDS LANDING, ST. JOSEPH, ON P0R 1J0",ST. JOSEPH,Municipal Sewage,Sault Ste. Marie Area Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,08/01/2023,08/31/2023,25,mg/L,mon avg,1,25.8,25.8,Resolved w/o Actions Required,Addressed w/o Intervention
CLARENCE-ROCKLAND,Rockland Sewage Treatment Plant,"700 RUE INDUSTRIELLE, CLARENCE-ROCKLAND, ON K4K 1T2",CLARENCE-ROCKLAND,Municipal Sewage,Cornwall Area Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,09/01/2023,09/30/2023,12,mg/L,/mon,2,14.5,27.4,New Equipment or Treatment Process Installed,Voluntary Compliance Underway
CLARENCE-ROCKLAND,Rockland Sewage Treatment Plant,"700 RUE INDUSTRIELLE, CLARENCE-ROCKLAND, ON K4K 1T2",CLARENCE-ROCKLAND,Municipal Sewage,Cornwall Area Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,02/01/2023,02/28/2023,20,mg/L,/mon,1,21.6,21.6,New Equipment or Treatment Process Installed,Voluntary Compliance Underway
CLARENCE-ROCKLAND,Rockland Sewage Treatment Plant,"700 RUE INDUSTRIELLE, CLARENCE-ROCKLAND, ON K4K 1T2",CLARENCE-ROCKLAND,Municipal Sewage,Cornwall Area Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,09/01/2023,09/30/2023,81.6,kg/d,/mon,1,113.7,113.7,New Equipment or Treatment Process Installed,Voluntary Compliance Underway
CLARENCE-ROCKLAND,Rockland Sewage Treatment Plant,"700 RUE INDUSTRIELLE, CLARENCE-ROCKLAND, ON K4K 1T2",CLARENCE-ROCKLAND,Municipal Sewage,Cornwall Area Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,07/01/2023,07/31/2023,12,mg/L,/mon,1,16.2,16.2,Equipment Modified - Repaired - Replaced or Re-calibrated,Voluntary Compliance Underway
CLARENCE-ROCKLAND,Rockland Sewage Treatment Plant,"700 RUE INDUSTRIELLE, CLARENCE-ROCKLAND, ON K4K 1T2",CLARENCE-ROCKLAND,Municipal Sewage,Cornwall Area Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,01/01/2023,01/31/2023,20,mg/L,/mon,1,20.2,20.2,New Equipment or Treatment Process Installed,Voluntary Compliance Underway
SPRINGWATER,Royal Oaks,"8 BUDD'S MILL RD, SPRINGWATER, ON L0L 1Y3",SPRINGWATER,Municipal Sewage,Barrie District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,10/01/2023,10/31/2023,1,mg/L,mon avg,1,2.27,2.27,Operational Process Modified,Voluntary Compliance Underway
SPRINGWATER,Royal Oaks,"8 BUDD'S MILL RD, SPRINGWATER, ON L0L 1Y3",SPRINGWATER,Municipal Sewage,Barrie District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,11/01/2023,11/30/2023,15,mg/L,mon avg,1,15.5,15.5,Operational Process Modified,Voluntary Compliance Underway
SPRINGWATER,Royal Oaks,"8 BUDD'S MILL RD, SPRINGWATER, ON L0L 1Y3",SPRINGWATER,Municipal Sewage,Barrie District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,11/01/2023,11/30/2023,1,mg/L,mon avg,1,1.34,1.34,Operational Process Modified,Voluntary Compliance Underway
RUPERT ACRES LIMITED,RUPERT ACRES LIMITED,"20 RUPERT ACRES DR, SAULT STE. MARIE, ON P6A 5K7",SAULT STE. MARIE,Miscellaneous Communal,Sault Ste. Marie Area Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,01/01/2023,12/31/2023,40,mg/L,annual avg,1,45.33,45.33,Action Plan Submitted - Implementing Improvements ,Assessment Underway
RUPERT ACRES LIMITED,RUPERT ACRES LIMITED,"20 RUPERT ACRES DR, SAULT STE. MARIE, ON P6A 5K7",SAULT STE. MARIE,Miscellaneous Communal,Sault Ste. Marie Area Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,01/01/2023,12/31/2023,40,mg/L,annual avg,1,185.99,185.99,Action Plan Submitted - Implementing Improvements ,Assessment Underway
RUPERT ACRES LIMITED,RUPERT ACRES LIMITED,"20 RUPERT ACRES DR, SAULT STE. MARIE, ON P6A 5K7",SAULT STE. MARIE,Miscellaneous Communal,Sault Ste. Marie Area Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,01/01/2023,12/31/2023,40,mg/L,annual avg,1,139.49,139.49,Action Plan Submitted - Implementing Improvements ,Assessment Underway
RUSSELL,Russell Lagoon,"1259 WADE RD, RUSSELL, ON K4R 1E5",RUSSELL,Municipal Sewage,Cornwall Area Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,10/02/2023,10/31/2023,2,mg/L,/season,1,2.65,2.65,Operational Process Modified,Addressed w/o Intervention
RUSSELL,Russell Lagoon,"1259 WADE RD, RUSSELL, ON K4R 1E5",RUSSELL,Municipal Sewage,Cornwall Area Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,04/01/2023,04/30/2023,10,mg/L,/season,1,15.6,15.6,Conducting Study,Assessment Underway
SARNIA,Sarnia Water Pollution Control Plant,"333 ST ANDREW ST, SARNIA, ON ",SARNIA,Municipal Sewage,Sarnia District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,07/01/2023,07/31/2023,15,mg/L,mon avg,1,29.25,29.25,Equipment Modified - Repaired - Replaced or Re-calibrated,Addressed w/o Intervention
SARNIA,Sarnia Water Pollution Control Plant,"333 ST ANDREW ST, SARNIA, ON ",SARNIA,Municipal Sewage,Sarnia District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,07/01/2023,07/31/2023,580,kg/d,mon avg,1,916.84,916.84,Equipment Modified - Repaired - Replaced or Re-calibrated,Addressed w/o Intervention
SARNIA,Sarnia Water Pollution Control Plant,"333 ST ANDREW ST, SARNIA, ON ",SARNIA,Municipal Sewage,Sarnia District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,08/01/2023,08/31/2023,15,mg/L,mon avg,1,15.6,15.6,Equipment Modified - Repaired - Replaced or Re-calibrated,Voluntary Compliance Underway
SCHREIBER,Schreiber Water Pollution Control Plant,"608 WINNIPEG ST, SCHREIBER, ON P0T 2S0",SCHREIBER,Municipal Sewage,Thunder Bay District Office,BIOCHEMICAL OXYGEN DEMAND,Approval/Permit Non-Compliance,01/01/2023,12/31/2023,25,mg/L,annual avg,1,25.9,25.9,Equipment Modified - Repaired - Replaced or Re-calibrated,Voluntary Compliance Underway
PERTH EAST,Shakespeare WPCP,"3976B GALT ST, PERTH EAST, ON N0B 2P0",PERTH EAST,Municipal Sewage,London District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,09/01/2023,09/30/2023,0.3,mg/L,/mon,1,0.608,0.608,Operational Process Modified,Voluntary Compliance Underway
SHELBURNE,Shelburne Water Pollution Control Plant,"300 CENTENNIAL RD, SHELBURNE, ON L0N 1S4",SHELBURNE,Municipal Sewage,Guelph District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,05/01/2023,05/31/2023,17.1,kg/d,mon avg,1,30.25,30.25,Other,Voluntary Compliance Underway
SHELBURNE,Shelburne Water Pollution Control Plant,"300 CENTENNIAL RD, SHELBURNE, ON L0N 1S4",SHELBURNE,Municipal Sewage,Guelph District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,05/01/2023,05/31/2023,5,mg/L,mon avg,1,10.61,10.61,Equipment Modified - Repaired - Replaced or Re-calibrated,Other Action Taken
SHELBURNE,Shelburne Water Pollution Control Plant,"300 CENTENNIAL RD, SHELBURNE, ON L0N 1S4",SHELBURNE,Municipal Sewage,Guelph District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,02/01/2023,02/28/2023,5,mg/L,mon avg,1,6,6,Equipment Modified - Repaired - Replaced or Re-calibrated,Voluntary Compliance Underway
SHELTER COVE,Shelter Cove,"38 CHEAPSIDE RD, HALDIMAND COUNTY, ON N0A 1P0",HALDIMAND COUNTY,Miscellaneous Communal,Hamilton District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,01/01/2023,01/31/2023,140,g/d,mon avg,1,680,680,Action Plan Submitted - Implementing Improvements,Voluntary Compliance Underway
SHELTER COVE,Shelter Cove,"38 CHEAPSIDE RD, HALDIMAND COUNTY, ON N0A 1P0",HALDIMAND COUNTY,Miscellaneous Communal,Hamilton District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,01/01/2023,01/31/2023,6,g/d,mon avg,1,11,11,Action Plan Submitted - Implementing Improvements,Voluntary Compliance Underway
SHELTER COVE,Shelter Cove,"38 CHEAPSIDE RD, HALDIMAND COUNTY, ON N0A 1P0",HALDIMAND COUNTY,Miscellaneous Communal,Hamilton District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,01/01/2023,01/31/2023,7,mg/L,mon avg,1,7.3,7.3,Action Plan Submitted - Implementing Improvements,Voluntary Compliance Underway
SHELTER COVE,Shelter Cove,"38 CHEAPSIDE RD, HALDIMAND COUNTY, ON N0A 1P0",HALDIMAND COUNTY,Miscellaneous Communal,Hamilton District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,01/01/2023,01/31/2023,1,mg/L,mon avg,1,10.3,10.3,Action Plan Submitted - Implementing Improvements,Voluntary Compliance Underway
SHELTER COVE,Shelter Cove,"38 CHEAPSIDE RD, HALDIMAND COUNTY, ON N0A 1P0",HALDIMAND COUNTY,Miscellaneous Communal,Hamilton District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,01/01/2023,01/31/2023,0.04,mg/L,mon avg,1,0.16,0.16,Action Plan Submitted - Implementing Improvements,Voluntary Compliance Underway
SHELTER COVE,Shelter Cove,"38 CHEAPSIDE RD, HALDIMAND COUNTY, ON N0A 1P0",HALDIMAND COUNTY,Miscellaneous Communal,Hamilton District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,02/01/2023,02/28/2023,0.14,kg/d,mon avg,1,0.39,0.39,Action Plan Submitted - Implementing Improvements,Voluntary Compliance Underway
SHELTER COVE,Shelter Cove,"38 CHEAPSIDE RD, HALDIMAND COUNTY, ON N0A 1P0",HALDIMAND COUNTY,Miscellaneous Communal,Hamilton District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,02/01/2023,02/28/2023,1,mg/L,mon avg,1,14.46,14.46,Action Plan Submitted - Implementing Improvements,Voluntary Compliance Underway
SHELTER COVE,Shelter Cove,"38 CHEAPSIDE RD, HALDIMAND COUNTY, ON N0A 1P0",HALDIMAND COUNTY,Miscellaneous Communal,Hamilton District Office,ESCHERICHIA COLI,Approval/Permit Non-Compliance,02/01/2023,02/28/2023,200,CT/100mL,mon avg on a geo. mean density,1,301,301,Action Plan Submitted - Implementing Improvements,Voluntary Compliance Underway
SHELTER COVE,Shelter Cove,"38 CHEAPSIDE RD, HALDIMAND COUNTY, ON N0A 1P0",HALDIMAND COUNTY,Miscellaneous Communal,Hamilton District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,02/01/2023,02/28/2023,0.04,mg/L,mon avg,1,0.42,0.42,Action Plan Submitted - Implementing Improvements,Voluntary Compliance Underway
SHELTER COVE,Shelter Cove,"38 CHEAPSIDE RD, HALDIMAND COUNTY, ON N0A 1P0",HALDIMAND COUNTY,Miscellaneous Communal,Hamilton District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,02/01/2023,02/28/2023,0.006,kg/d,mon avg,1,0.007,0.007,Action Plan Submitted - Implementing Improvements,Voluntary Compliance Underway
SHELTER COVE,Shelter Cove,"38 CHEAPSIDE RD, HALDIMAND COUNTY, ON N0A 1P0",HALDIMAND COUNTY,Miscellaneous Communal,Hamilton District Office,ESCHERICHIA COLI,Approval/Permit Non-Compliance,03/01/2023,03/31/2023,200,CT/100mL,mon avg on a geo. mean density,1,362,362,Action Plan Submitted - Implementing Improvements,Voluntary Compliance Underway
SHELTER COVE,Shelter Cove,"38 CHEAPSIDE RD, HALDIMAND COUNTY, ON N0A 1P0",HALDIMAND COUNTY,Miscellaneous Communal,Hamilton District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,03/01/2023,03/31/2023,7,mg/L,mon avg,1,22.04,22.04,Action Plan Submitted - Implementing Improvements,Voluntary Compliance Underway
SHELTER COVE,Shelter Cove,"38 CHEAPSIDE RD, HALDIMAND COUNTY, ON N0A 1P0",HALDIMAND COUNTY,Miscellaneous Communal,Hamilton District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,03/01/2023,03/31/2023,1,kg/d,mon avg,1,0.37,0.37,Action Plan Submitted - Implementing Improvements,Voluntary Compliance Underway
SHELTER COVE,Shelter Cove,"38 CHEAPSIDE RD, HALDIMAND COUNTY, ON N0A 1P0",HALDIMAND COUNTY,Miscellaneous Communal,Hamilton District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,03/01/2023,03/31/2023,1,mg/L,mon avg,1,17.2,17.2,Action Plan Submitted - Implementing Improvements,Voluntary Compliance Underway
SHELTER COVE,Shelter Cove,"38 CHEAPSIDE RD, HALDIMAND COUNTY, ON N0A 1P0",HALDIMAND COUNTY,Miscellaneous Communal,Hamilton District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,03/01/2023,03/31/2023,0.04,mg/L,mon avg,1,0.79,0.79,Action Plan Submitted - Implementing Improvements,Voluntary Compliance Underway
